"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-01-01,24565.4
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-02-01,29913.83
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-03-01,35113.53
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-04-01,37436.32
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-05-01,38485.77
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-06-01,45702.71
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-07-01,34732.26
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-08-01,39830.13
13,"Vitivinicultura",177,"Vinos tintos","Precio interno_de traslado contado sin IVA Mendoza","$/hl","BCM","Mensual","Nacional","PAIS","200","Argentina",2024-09-01,31984.85
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-01-01,128
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-01-01,389
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2011-01-01,517
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-01-01,813
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-01-01,420
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-01-01,1125
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-01-01,680
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-01-01,978
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-01-01,824
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-01-01,727
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2007-01-01,27731
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2008-01-01,29654
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2009-01-01,28197
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2010-01-01,33138
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2011-01-01,46251
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2012-01-01,42502
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2013-01-01,38409
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2014-01-01,37397
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2015-01-01,68154
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2016-01-01,47486
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2017-01-01,71445
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","10","CATAMARCA",2018-01-01,58941
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2007-01-01,2502
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2008-01-01,1981
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2009-01-01,2035
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2010-01-01,1909
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2011-01-01,2574
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2012-01-01,2903
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2013-01-01,2662
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2014-01-01,838
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2015-01-01,824
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2016-01-01,1136
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2017-01-01,1936
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","14","CORDOBA",2018-01-01,2267
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2009-01-01,181
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2010-01-01,185
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2011-01-01,70
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2012-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2013-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2014-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2015-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2016-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2017-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","26","CHUBUT",2018-01-01,156
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2009-01-01,219
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2010-01-01,243
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2011-01-01,251
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2012-01-01,442
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2013-01-01,153
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2014-01-01,54
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2015-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2016-01-01,151
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2017-01-01,238
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2018-01-01,179
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","38","JUJUY",2015-01-01,11
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","38","JUJUY",2016-01-01,200
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","38","JUJUY",2017-01-01,198
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","38","JUJUY",2018-01-01,250
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2007-01-01,1310
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2008-01-01,290
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2009-01-01,5204
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2010-01-01,1875
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2011-01-01,2206
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2012-01-01,2922
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2013-01-01,2629
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2014-01-01,5638
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2015-01-01,5777
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2016-01-01,8802
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2017-01-01,4440
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","42","LA PAMPA",2018-01-01,4707
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2007-01-01,240939
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2008-01-01,270441
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2009-01-01,234361
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2010-01-01,239139
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2011-01-01,277211
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2012-01-01,325024
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2013-01-01,273403
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2014-01-01,267943
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2015-01-01,208928
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2016-01-01,369374
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2017-01-01,258063
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","46","LA RIOJA",2018-01-01,239542
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2007-01-01,3816674
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2008-01-01,3712698
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2009-01-01,3897592
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2010-01-01,4287322
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2011-01-01,4295790
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2012-01-01,4499973
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2013-01-01,4676938
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2014-01-01,4336259
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2015-01-01,4611935
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2016-01-01,4193484
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2017-01-01,3726110
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","50","MENDOZA",2018-01-01,4047464
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","54","MISIONES",2013-01-01,10
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","54","MISIONES",2014-01-01,13
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2007-01-01,63006
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2008-01-01,47526
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2009-01-01,82481
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2010-01-01,138774
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2011-01-01,84828
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2012-01-01,89521
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2013-01-01,98915
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2014-01-01,67736
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2015-01-01,90686
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2016-01-01,86018
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2017-01-01,60107
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","58","NEUQUEN",2018-01-01,47274
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2007-01-01,13775
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2008-01-01,16630
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2009-01-01,17484
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2010-01-01,20848
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2011-01-01,20075
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2012-01-01,16102
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2013-01-01,18723
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2014-01-01,26060
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2015-01-01,31770
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2016-01-01,33078
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2017-01-01,21908
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2018-01-01,19129
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2007-01-01,100550
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2008-01-01,123674
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2009-01-01,127442
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2010-01-01,131532
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2011-01-01,131720
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2012-01-01,142908
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2013-01-01,158977
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2014-01-01,192918
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2015-01-01,221192
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2016-01-01,148375
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2017-01-01,195116
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","66","SALTA",2018-01-01,216129
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2007-01-01,607145
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2008-01-01,516728
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2009-01-01,505853
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2010-01-01,577025
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2011-01-01,879387
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2012-01-01,715761
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2013-01-01,566973
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2014-01-01,538649
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2015-01-01,607983
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2016-01-01,792156
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2017-01-01,634907
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","70","SAN JUAN",2018-01-01,561644
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2010-01-01,200
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2011-01-01,0
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2012-01-01,100
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2013-01-01,625
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2014-01-01,659
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2015-01-01,105
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2016-01-01,1504
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2017-01-01,458
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","74","SAN LUIS",2018-01-01,2226
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2007-01-01,157
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2008-01-01,8
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2009-01-01,81
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2010-01-01,221
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2011-01-01,5165
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2012-01-01,3120
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2013-01-01,2553
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2014-01-01,1975
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2015-01-01,2706
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2016-01-01,1782
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2017-01-01,1819
13,"Vitivinicultura",178,"Vinos varietales","Certificación","hl","INV","Anual","Nacional","PROVINCIA","90","TUCUMAN",2018-01-01,4474
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-01-01,987
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-02-01,1011
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-03-01,1101
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-04-01,1346
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-05-01,1610
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-06-01,1610
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-07-01,1600
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-08-01,1596
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-09-01,1596
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-10-01,1557
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-11-01,1332
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2009-12-01,1344
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-01-01,1061
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-02-01,1204
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-03-01,1177
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-04-01,1393
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-05-01,1596
13,"Vitivinicultura",179,"Vinos_sin mención varietal","Existencias","hl","OVA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2010-06-01,1844
